token_num,term_str,n,num,stop,p_stem
971,2way,1,1,0,2way
972,2web,1,1,0,2web
973,2wheelpros,1,1,0,2wheelpro
974,2win,1,1,0,2win
975,2wire,3,1,0,2wire
976,2x,5,1,0,2x
977,2x2,1,1,0,2x2
978,2years,1,1,0,2year
979,3,151,1,0,3
980,30,211,1,0,30
981,300,48,1,0,300
982,3000,22,1,0,3000
983,30000,23,1,0,30000
984,300000,7,1,0,300000
985,3000000,2,1,0,3000000
986,30000mw,1,1,0,30000mw
987,3000year,1,1,0,3000year
988,30014,1,1,0,30014
989,3002,2,1,0,3002
990,30041,1,1,0,30041
991,30060,1,1,0,30060
992,30071,1,1,0,30071
993,300acre,1,1,0,300acr
994,300b,1,1,0,300b
995,300m,1,1,0,300m
996,300pm,1,1,0,300pm
997,300yearold,1,1,0,300yearold
998,301,1,1,0,301
999,3014323889,1,1,0,3014323889
1000,302,1,1,0,302
1001,303,1,1,0,303
1002,303000,1,1,0,303000
1003,30337,1,1,0,30337
1004,304,1,1,0,304
1005,3040,2,1,0,3040
1006,305,1,1,0,305
1007,3050,1,1,0,3050
1008,3060,1,1,0,3060
1009,308,1,1,0,308
1010,309,1,1,0,309
1011,3090,2,1,0,3090
1012,30a,1,1,0,30a
1013,30b,1,1,0,30b
1014,30cc,1,1,0,30cc
1015,30day,2,1,0,30day
1016,30days,1,1,0,30day
1017,30k,1,1,0,30k
1018,30mm,1,1,0,30mm
1019,30mph,1,1,0,30mph
1020,30s,1,1,0,30
1021,30th,1,1,0,30th
1022,30year,1,1,0,30year
1023,30â50,1,1,0,30â50
1024,31,47,1,0,31
1025,3100,2,1,0,3100
1026,31000,1,1,0,31000
1027,3104,1,1,0,3104
1028,3104021613,1,1,0,3104021613
1029,3112606,1,1,0,3112606
1030,312,2,1,0,312
1031,31201,1,1,0,31201
1032,313energy,2,1,0,313energi
1033,315,1,1,0,315
1034,31772750,1,1,0,31772750
1035,3177769942,1,1,0,3177769942
1036,31800,1,1,0,31800
1037,31st,1,1,0,31st
1038,32,20,1,0,32
1039,320,1,1,0,320
1040,3200,1,1,0,3200
1041,32000,5,1,0,32000
1042,32080,1,1,0,32080
1043,321,1,1,0,321
1044,321000,1,1,0,321000
1045,321lend,3,1,0,321lend
1046,321soft,2,1,0,321soft
1047,322,1,1,0,322
1048,32205,1,1,0,32205
1049,3238,1,1,0,3238
1050,32541,1,1,0,32541
1051,326,1,1,0,326
1052,32611,1,1,0,32611
1053,3270,1,1,0,3270
1054,328,1,1,0,328
1055,32800,1,1,0,32800
1056,3285,1,1,0,3285
1057,32907,1,1,0,32907
1058,32bit,1,1,0,32bit
1059,33,13,1,0,33
1060,330,4,1,0,330
1061,3300,2,1,0,3300
1062,33000,5,1,0,33000
1063,33014,1,1,0,33014
1064,33040,1,1,0,33040
1065,3305,1,1,0,3305
1066,330m,1,1,0,330m
1067,3313,1,1,0,3313
1068,33138,1,1,0,33138
1069,3321,1,1,0,3321
1070,332650,1,1,0,332650
1071,3332,1,1,0,3332
1072,3343000,1,1,0,3343000
1073,335acre,1,1,0,335acr
1074,33767,1,1,0,33767
1075,33971,1,1,0,33971
1076,33needs,1,1,0,33need
1077,33vincent,1,1,0,33vincent
1078,34,7,1,0,34
1079,340,2,1,0,340
1080,3400,4,1,0,3400
1081,34000,1,1,0,34000
1082,340basics,1,1,0,340basic
1083,34203,1,1,0,34203
1084,343,1,1,0,343
1085,3430,1,1,0,3430
1086,344000,1,1,0,344000
1087,34452,1,1,0,34452
1088,347,1,1,0,347
1089,34900,1,1,0,34900
1090,35,56,1,0,35
1091,350,18,1,0,350
1092,3500,6,1,0,3500
1093,35000,7,1,0,35000
1094,350000,4,1,0,350000
1095,3500000,1,1,0,3500000
1096,3507,1,1,0,3507
1097,350acre,1,1,0,350acr
1098,350k,1,1,0,350k
1099,350mile,1,1,0,350mile
1100,350org,3,1,0,350org
1101,352,1,1,0,352
1102,352000,1,1,0,352000
1103,353,1,1,0,353
1104,355,2,1,0,355
1105,3565,1,1,0,3565
1106,3567165,1,1,0,3567165
1107,3570ah,1,1,0,3570ah
1108,35m,2,1,0,35m
1109,35x,2,1,0,35x
1110,35x1,1,1,0,35x1
1111,35year,1,1,0,35year
1112,36,9,1,0,36
1113,360,31,1,0,360
1114,3600,2,1,0,3600
1115,36000,1,1,0,36000
1116,360000,2,1,0,360000
1117,360degree,8,1,0,360degre
1118,360hr,1,1,0,360hr
1119,360training,2,1,0,360train
1120,360winery,2,1,0,360wineri
1121,360works,1,1,0,360work
1122,3614,1,1,0,3614
1123,365,9,1,0,365
1124,365day,1,1,0,365day
1125,369,1,1,0,369
1126,36th,1,1,0,36th
1127,37,6,1,0,37
1128,3700,1,1,0,3700
1129,370acre,1,1,0,370acr
1130,3714,1,1,0,3714
1131,372,1,1,0,372
1132,372000,1,1,0,372000
1133,373,1,1,0,373
1134,375,2,1,0,375
1135,3750,1,1,0,3750
1136,375000,2,1,0,375000
1137,3780321,1,1,0,3780321
1138,379000,1,1,0,379000
1139,37hp8500rpm,1,1,0,37hp8500rpm
1140,37mm,1,1,0,37mm
1141,37th,1,1,0,37th
1142,38,4,1,0,38
1143,380,1,1,0,380
1144,38000,2,1,0,38000
1145,3806,1,1,0,3806
1146,382,1,1,0,382
1147,38301,1,1,0,38301
1148,38969,1,1,0,38969
1149,39,6,1,0,39
1150,390,1,1,0,390
1151,3900,2,1,0,3900
1152,393b,1,1,0,393b
1153,3950117,1,1,0,3950117
1154,397,2,1,0,397
1155,399,3,1,0,399
1156,39th,2,1,0,39th
1157,3a,3,1,0,3a
1158,3b,2,1,0,3b
1159,3binary,3,1,0,3binari
1160,3channel,1,1,0,3channel
1161,3d,156,1,0,3d
1162,3d3r,1,1,0,3d3r
1163,3data,1,1,0,3data
1164,3day,1,1,0,3day
1165,3dcc,2,1,0,3dcc
1166,3dcomputing,1,1,0,3dcomput
1167,3denabled,1,1,0,3denabl
1168,3dequivalent,1,1,0,3dequival
1169,3dewitt,3,1,0,3dewitt
1170,3dewitts,1,1,0,3dewitt
1171,3dexcite,1,1,0,3dexcit
1172,3dflow,1,1,0,3dflow
1173,3dfortify,1,1,0,3dfortifi
1174,3dh,3,1,0,3dh
1175,3di,6,1,0,3di
1176,3dicon,4,1,0,3dicon
1177,3dicons,1,1,0,3dicon
1178,3dimensional,6,1,0,3dimension
1179,3diq,2,1,0,3diq
1180,3dl,1,1,0,3dl
1181,3dmanufacturing,1,1,0,3dmanufactur
1182,3doo,7,1,0,3doo
1183,3doos,4,1,0,3doo
1184,3dprinted,1,1,0,3dprint
1185,3dps,3,1,0,3dp
1186,3dpss,1,1,0,3dpss
1187,3ds,1,1,0,3d
1188,3eye,1,1,0,3ey
1189,3g,9,1,0,3g
1190,3g4g,1,1,0,3g4g
1191,3gip,2,1,0,3gip
1192,3gis,3,1,0,3gi
1193,3glte,1,1,0,3glte
1194,3gtms,2,1,0,3gtm
1195,3h,2,1,0,3h
1196,3hour,1,1,0,3hour
1197,3i,3,1,0,3i
1198,3k7k,1,1,0,3k7k
1199,3keyit,2,1,0,3keyit
1200,3lpm,1,1,0,3lpm
1201,3m,9,1,0,3m
1202,3mimation,1,1,0,3mimat
1203,3minute,2,1,0,3minut
1204,3pl,16,1,0,3pl
1205,3plenish,1,1,0,3plenish
1206,3plfulfillment,1,1,0,3plfulfil
1207,3pls,7,1,0,3pl
1208,3pm,1,1,0,3pm
1209,3r,1,1,0,3r
1210,3rd,15,1,0,3rd
1211,3rd12th,1,1,0,3rd12th
1212,3rd9th,1,1,0,3rd9th
1213,3rdparty,1,1,0,3rdparti
1214,3scale,9,1,0,3scale
1215,3share,3,1,0,3share
1216,3shares,1,1,0,3share
1217,3siventures,1,1,0,3siventur
1218,3star,1,1,0,3star
1219,3store,1,1,0,3store
1220,3t,1,1,0,3t
1221,3techno,2,1,0,3techno
1222,3time,1,1,0,3time
1223,3v,1,1,0,3v
1224,3x,6,1,0,3x
1225,3year,1,1,0,3year
1226,4,86,1,0,4
1227,40,115,1,0,40
1228,400,31,1,0,400
1229,4000,18,1,0,4000
1230,40000,20,1,0,40000
1231,400000,11,1,0,400000
1232,400ish,1,1,0,400ish
1233,400k,1,1,0,400k
1234,400m,1,1,0,400m
1235,401,1,1,0,401
1236,40105010,1,1,0,40105010
1237,4015445,1,1,0,4015445
1238,401k,9,1,0,401k
1239,403b,2,1,0,403b
1240,404,2,1,0,404
1241,4050,1,1,0,4050
1242,406,2,1,0,406
1243,409a,2,1,0,409a
1244,40foot,1,1,0,40foot
1245,40gbs,1,1,0,40gb
1246,40k,1,1,0,40k
1247,40m,1,1,0,40m
1248,40mm,1,1,0,40mm
1249,40mph,1,1,0,40mph
1250,40pound,1,1,0,40pound
1251,40x,1,1,0,40x
1252,40year,2,1,0,40year
1253,41,7,1,0,41
1254,410,2,1,0,410
1255,41000,2,1,0,41000
1256,4102,1,1,0,4102
1257,411,4,1,0,411
1258,412,3,1,0,412
1259,414,1,1,0,414
1260,415,3,1,0,415
1261,42,9,1,0,42
1262,420,5,1,0,420
1263,4200,1,1,0,4200
1264,42000,1,1,0,42000
1265,420000,1,1,0,420000
1266,421,1,1,0,421
1267,42101,1,1,0,42101
1268,422,2,1,0,422
1269,4222014,1,1,0,4222014
1270,4238,1,1,0,4238
1271,425,2,1,0,425
1272,425000,1,1,0,425000
1273,4250000,1,1,0,4250000
1274,4258234500,1,1,0,4258234500
1275,428,1,1,0,428
1276,429,1,1,0,429
1277,42floors,1,1,0,42floor
1278,43,7,1,0,43
1279,430,1,1,0,430
1280,43000,1,1,0,43000
1281,43003,1,1,0,43003
1282,431000,1,1,0,431000
1283,432,1,1,0,432
1284,4346384,1,1,0,4346384
1285,436,1,1,0,436
1286,43mm,1,1,0,43mm
1287,43rd,1,1,0,43rd
1288,44,3,1,0,44
1289,4400,1,1,0,4400
1290,44000,1,1,0,44000
1291,440000,1,1,0,440000
1292,44095,1,1,0,44095
1293,4414,1,1,0,4414
1294,442033260140,1,1,0,442033260140
1295,4438,1,1,0,4438
1296,44654,1,1,0,44654
1297,44year,1,1,0,44year
1298,45,46,1,0,45
1299,450,10,1,0,450
1300,4500,3,1,0,4500
1301,45000,4,1,0,45000
1302,450000,5,1,0,450000
1303,4500000,1,1,0,4500000
1304,4505,3,1,0,4505
1305,45069,1,1,0,45069
1306,450plus,1,1,0,450plu
1307,4510,1,1,0,4510
1308,454,2,1,0,454
1309,45400,1,1,0,45400
1310,45503,1,1,0,45503
1311,45b,1,1,0,45b
1312,45minute,1,1,0,45minut
1313,45mmyear,1,1,0,45mmyear
1314,45person,1,1,0,45person
1315,45th,1,1,0,45th
1316,45x,1,1,0,45x
1317,46,13,1,0,46
1318,4600,2,1,0,4600
1319,46m,1,1,0,46m
1320,47,5,1,0,47
1321,4700,1,1,0,4700
1322,47000,1,1,0,47000
1323,4719,1,1,0,4719
1324,472,1,1,0,472
1325,4749199,1,1,0,4749199
1326,475,3,1,0,475
1327,48,17,1,0,48
1328,480,3,1,0,480
1329,4800,1,1,0,4800
1330,4805,1,1,0,4805
1331,48130,1,1,0,48130
1332,482,1,1,0,482
1333,48227,1,1,0,48227
1334,4830,1,1,0,4830
1335,48346,1,1,0,48346
1336,4843368,1,1,0,4843368
1337,487,1,1,0,487
1338,4878,1,1,0,4878
1339,48ft,1,1,0,48ft
1340,49,13,1,0,49
1341,490,1,1,0,490
1342,4900,1,1,0,4900
1343,49058,1,1,0,49058
1344,49090,1,1,0,49090
1345,492,1,1,0,492
1346,4950,1,1,0,4950
1347,496,1,1,0,496
1348,499253,1,1,0,499253
1349,49999,1,1,0,49999
1350,49ers,4,1,0,49er
1351,4a6,1,1,0,4a6
1352,4c,1,1,0,4c
1353,4clicks,3,1,0,4click
1354,4d,9,1,0,4d
1355,4front,3,1,0,4front
1356,4g,13,1,0,4g
1357,4glte,1,1,0,4glte
1358,4k,2,1,0,4k
1359,4m,2,1,0,4m
1360,4pack,1,1,0,4pack
1361,4packs,1,1,0,4pack
1362,4pl,2,1,0,4pl
1363,4q20121q2013,1,1,0,4q20121q2013
1364,4q20131q2014,1,1,0,4q20131q2014
1365,4r,2,1,0,4r
1366,4refuel,3,1,0,4refuel
1367,4star,2,1,0,4star
1368,4th,10,1,0,4th
1369,4thpass,1,1,0,4thpass
1370,4u,1,1,0,4u
1371,4urspace,3,1,0,4urspac
1372,4warranty,1,1,0,4warranti
1373,4wd,1,1,0,4wd
1374,4x4,1,1,0,4x4
1375,4yearold,1,1,0,4yearold
1376,5,133,1,0,5
1377,50,186,1,0,50
1378,500,180,1,0,500
1379,5000,58,1,0,5000
1380,50000,24,1,0,50000
1381,500000,17,1,0,500000
1382,5000series,1,1,0,5000seri
1383,5002000monthsmb,1,1,0,5002000monthsmb
1384,5005000,1,1,0,5005000
1385,500acre,1,1,0,500acr
1386,500k,1,1,0,500k
1387,500m,1,1,0,500m
1388,500menu,1,1,0,500menu
1389,500menus,1,1,0,500menu
1390,500s,1,1,0,500
1391,501,1,1,0,501
1392,50183941,1,1,0,50183941
1393,501c,1,1,0,501c
1394,501c3,23,1,0,501c3
1395,501c6,2,1,0,501c6
1396,502,1,1,0,502
1397,503,1,1,0,503
1398,50322,1,1,0,50322
1399,503b,1,1,0,503b
1400,504,2,1,0,504
1401,506b,1,1,0,506b
1402,506c,2,1,0,506c
1403,507,1,1,0,507
1404,509,1,1,0,509
1405,50acre,1,1,0,50acr
1406,50byear,1,1,0,50byear
1407,50m,2,1,0,50m
1408,50night,1,1,0,50night
1409,50state,1,1,0,50state
1410,51,6,1,0,51
1411,510,2,1,0,510
1412,5101,1,1,0,5101
1413,510k,5,1,0,510k
1414,510kcleared,2,1,0,510kclear
1415,510x,1,1,0,510x
1416,511,1,1,0,511
1417,512,2,1,0,512
1418,5163440,1,1,0,5163440
1419,517,1,1,0,517
1420,518000,1,1,0,518000
1421,52,5,1,0,52
1422,5200,2,1,0,5200
1423,5234321,1,1,0,5234321
1424,5245669,1,1,0,5245669
1425,525000,1,1,0,525000
1426,528,1,1,0,528
1427,529,2,1,0,529
1428,529737,1,1,0,529737
1429,53,3,1,0,53
1430,530,2,1,0,530
1431,5309,1,1,0,5309
1432,532,1,1,0,532
1433,5320,1,1,0,5320
1434,533,1,1,0,533
1435,535,2,1,0,535
1436,536,1,1,0,536
1437,53719,1,1,0,53719
1438,5382901,1,1,0,5382901
1439,53foot,1,1,0,53foot
1440,53ft,1,1,0,53ft
1441,54,6,1,0,54
1442,540,2,1,0,540
1443,542,1,1,0,542
1444,543,1,1,0,543
1445,543210,1,1,0,543210
1446,54521,1,1,0,54521
1447,5472,1,1,0,5472
1448,54gene,2,1,0,54gene
1449,54th,1,1,0,54th
1450,55,13,1,0,55
1451,550,5,1,0,550
1452,5500,2,1,0,5500
1453,55000,5,1,0,55000
1454,550000,1,1,0,550000
1455,5507,1,1,0,5507
1456,550m,1,1,0,550m
1457,558,1,1,0,558
1458,55ip,1,1,0,55ip
1459,55ips,3,1,0,55ip
1460,55million,1,1,0,55million
1461,56,6,1,0,56
1462,560,1,1,0,560
1463,5600,1,1,0,5600
1464,56000,1,1,0,56000
1465,5612,1,1,0,5612
1466,564,1,1,0,564
1467,566,1,1,0,566
1468,568,1,1,0,568
1469,56m,1,1,0,56m
1470,57,6,1,0,57
1471,5700,1,1,0,5700
1472,576,1,1,0,576
1473,57p,1,1,0,57p
1474,58,4,1,0,58
1475,580000,1,1,0,580000
1476,580727,1,1,0,580727
1477,581,1,1,0,581
1478,5815,1,1,0,5815
1479,5860,1,1,0,5860
1480,58m,1,1,0,58m
1481,59,1,1,0,59
1482,591,1,1,0,591
1483,593,1,1,0,593
1484,5951654,1,1,0,5951654
1485,5aside,1,1,0,5asid
1486,5b,2,1,0,5b
1487,5by2,6,1,0,5by2
1488,5g,12,1,0,5g
1489,5in,2,1,0,5in
1490,5in1,1,1,0,5in1
1491,5k,1,1,0,5k
1492,5m,4,1,0,5m
1493,5nq,2,1,0,5nq
1494,5oz,1,1,0,5oz
1495,5pb,1,1,0,5pb
1496,5square,2,1,0,5squar
1497,5star,10,1,0,5star
1498,5th,7,1,0,5th
1499,5th8th,1,1,0,5th8th
1500,5x,1,1,0,5x
1501,5x0,1,1,0,5x0
1502,6,64,1,0,6
1503,60,76,1,0,60
1504,600,32,1,0,600
1505,6000,23,1,0,6000
1506,60000,5,1,0,60000
1507,600000,8,1,0,600000
1508,60007,1,1,0,60007
1509,600b,1,1,0,600b
1510,600pm,1,1,0,600pm
1511,60134,1,1,0,60134
1512,60187,1,1,0,60187
1513,602,1,1,0,602
1514,604,1,1,0,604
1515,60435,1,1,0,60435
1516,606,1,1,0,606
1517,60654,1,1,0,60654
1518,607,1,1,0,607
1519,6080,2,1,0,6080
1520,60b,1,1,0,60b
1521,60bn,1,1,0,60bn
1522,60days,1,1,0,60day
1523,60ish,1,1,0,60ish
1524,60k,1,1,0,60k
1525,60m,2,1,0,60m
1526,60second,1,1,0,60second
1527,60year,2,1,0,60year
1528,60years,1,1,0,60year
1529,61,4,1,0,61
1530,61000,2,1,0,61000
1531,611,1,1,0,611
1532,612,3,1,0,612
1533,614,1,1,0,614
1534,62,2,1,0,62
1535,62000,1,1,0,62000
1536,620000,1,1,0,620000
1537,6243,1,1,0,6243
1538,625,1,1,0,625
1539,62545,1,1,0,62545
1540,62565,1,1,0,62565
1541,63,2,1,0,63
1542,6300,1,1,0,6300
1543,6304057100,1,1,0,6304057100
1544,6311,1,1,0,6311
1545,63119,1,1,0,63119
1546,63146,1,1,0,63146
1547,631licensed,1,1,0,631licens
1548,63353,1,1,0,63353
1549,636,1,1,0,636
1550,64,5,1,0,64
1551,640,1,1,0,640
1552,64106,1,1,0,64106
1553,6444,1,1,0,6444
1554,646900,1,1,0,646900
1555,65,23,1,0,65
1556,650,17,1,0,650
1557,6500,2,1,0,6500
1558,65000,5,1,0,65000
1559,65000000000,1,1,0,65000000000
1560,650mb,1,1,0,650mb
1561,655,1,1,0,655
1562,6565920290,1,1,0,6565920290
1563,659,1,1,0,659
1564,65andover,1,1,0,65andov
1565,65minute,1,1,0,65minut
1566,66,7,1,0,66
1567,66000,1,1,0,66000
1568,665,1,1,0,665
1569,6650,1,1,0,6650
1570,669b,1,1,0,669b
1571,67,4,1,0,67
1572,676,1,1,0,676
1573,68,3,1,0,68
1574,680,1,1,0,680
1575,6800,1,1,0,6800
1576,6825,1,1,0,6825
1577,6830,1,1,0,6830
1578,6882907,1,1,0,6882907
1579,6899,1,1,0,6899
1580,68m,2,1,0,68m
1581,69,1,1,0,69
1582,690000,1,1,0,690000
1583,6904,1,1,0,6904
1584,692,1,1,0,692
1585,694000000,2,1,0,694000000
1586,695,2,1,0,695
1587,6a,1,1,0,6a
1588,6am,1,1,0,6am
1589,6d,1,1,0,6d
1590,6dos,1,1,0,6do
1591,6f,1,1,0,6f
1592,6fusion,2,1,0,6fusion
1593,6m,1,1,0,6m
1594,6month,1,1,0,6month
1595,6pm,1,1,0,6pm
1596,6step,1,1,0,6step
1597,6th,7,1,0,6th
1598,6theory,1,1,0,6theori
1599,6u,1,1,0,6u
1600,6x1,1,1,0,6x1
1601,7,64,1,0,7
1602,70,51,1,0,70
1603,700,17,1,0,700
1604,7000,12,1,0,7000
1605,70000,7,1,0,70000
1606,700000,5,1,0,700000
1607,700k,1,1,0,700k
1608,700mb,1,1,0,700mb
1609,70503,1,1,0,70503
1610,70665,1,1,0,70665
1611,707,1,1,0,707
1612,7075,2,1,0,7075
1613,7080,1,1,0,7080
1614,70bn,1,1,0,70bn
1615,70m,1,1,0,70m
1616,70s,3,1,0,70
1617,70t,1,1,0,70t
1618,71,1,1,0,71
1619,710,2,1,0,710
1620,7100,1,1,0,7100
1621,711,1,1,0,711
1622,7123,1,1,0,7123
1623,71251,1,1,0,71251
1624,714yearolds,1,1,0,714yearold
1625,71706,1,1,0,71706
1626,717200,1,1,0,717200
1627,717b,1,1,0,717b
1628,7184197840,1,1,0,7184197840
1629,7194146,1,1,0,7194146
1630,71st,1,1,0,71st
1631,72,6,1,0,72
1632,720,1,1,0,720
1633,722,1,1,0,722
1634,724,1,1,0,724
1635,7245248,1,1,0,7245248
1636,725,2,1,0,725
1637,726,1,1,0,726
1638,729,1,1,0,729
1639,73,4,1,0,73
1640,730000,2,1,0,730000
1641,730b,1,1,0,730b
1642,731,1,1,0,731
1643,7327771158,1,1,0,7327771158
1644,7328531222,1,1,0,7328531222
1645,733450,1,1,0,733450
1646,7353,1,1,0,7353
1647,736,1,1,0,736
1648,737,1,1,0,737
1649,737800,1,1,0,737800
1650,738400000,1,1,0,738400000
1651,74,3,1,0,74
1652,7400,1,1,0,7400
1653,74000,1,1,0,74000
1654,74012,1,1,0,74012
1655,747,2,1,0,747
1656,7478f,2,1,0,7478f
1657,75,37,1,0,75
1658,750,13,1,0,750
1659,7500,5,1,0,7500
1660,75000,7,1,0,75000
1661,750000,5,1,0,750000
1662,750000000,1,1,0,750000000
1663,750000this,1,1,0,750000thi
1664,75080,1,1,0,75080
1665,750acre,1,1,0,750acr
1666,750x500,1,1,0,750x500
1667,75207,1,1,0,75207
1668,75252,1,1,0,75252
1669,755440,1,1,0,755440
1670,756,1,1,0,756
1671,757,1,1,0,757
1672,75m,1,1,0,75m
1673,75of,1,1,0,75of
1674,75th,2,1,0,75th
1675,76,3,1,0,76
1676,760,1,1,0,760
1677,76000,1,1,0,76000
1678,76014,1,1,0,76014
1679,76306,1,1,0,76306
1680,767,1,1,0,767
1681,767300,1,1,0,767300
1682,76b,1,1,0,76b
1683,77,4,1,0,77
1684,7700,1,1,0,7700
1685,77546,1,1,0,77546
1686,77578,1,1,0,77578
1687,776,1,1,0,776
1688,77630,1,1,0,77630
1689,777,3,1,0,777
1690,777s,1,1,0,777
1691,78,2,1,0,78
1692,780,2,1,0,780
1693,78045,1,1,0,78045
1694,781,1,1,0,781
1695,7815057500,1,1,0,7815057500
1696,78374,1,1,0,78374
1697,7858913,1,1,0,7858913
1698,78704,1,1,0,78704
1699,789,1,1,0,789
1700,79,3,1,0,79
1701,79057,1,1,0,79057
1702,79065,1,1,0,79065
1703,7908,1,1,0,7908
1704,7942,1,1,0,7942
1705,7b,2,1,0,7b
1706,7days,1,1,0,7day
1707,7eleven,5,1,0,7eleven
1708,7fa03,1,1,0,7fa03
1709,7m,1,1,0,7m
1710,7pm,2,1,0,7pm
1711,7psolutions,1,1,0,7psolut
1712,7th,2,1,0,7th
1713,7x,1,1,0,7x
1714,8,50,1,0,8
1715,80,54,1,0,80
1716,800,24,1,0,800
1717,8000,12,1,0,8000
1718,80000,7,1,0,80000
1719,800000,2,1,0,800000
1720,8000000,2,1,0,8000000
1721,80000squarefoot,1,1,0,80000squarefoot
1722,8004522880,1,1,0,8004522880
1723,8009057638,1,1,0,8009057638
1724,800b,2,1,0,800b
1725,800com,1,1,0,800com
1726,801,1,1,0,801
1727,8010,1,1,0,8010
1728,80111,1,1,0,80111
1729,80112,1,1,0,80112
1730,80185,1,1,0,80185
1731,80216e,1,1,0,80216e
1732,80223,1,1,0,80223
1733,80224,1,1,0,80224
1734,806,1,1,0,806
1735,8086404926,1,1,0,8086404926
1736,808loud,1,1,0,808loud
1737,80918,1,1,0,80918
1738,80calorieboost,1,1,0,80calorieboost
1739,80g,1,1,0,80g
1740,80kyear,1,1,0,80kyear
1741,80mwh,1,1,0,80mwh
1742,80pct,1,1,0,80pct
1743,80percentlowerscom,1,1,0,80percentlowerscom
1744,80proof,1,1,0,80proof
1745,80s,3,1,0,80
1746,81,4,1,0,81
1747,816,1,1,0,816
1748,82,5,1,0,82
1749,8200,1,1,0,8200
1750,82000000,1,1,0,82000000
1751,8210,1,1,0,8210
1752,8247755,1,1,0,8247755
1753,8292003,1,1,0,8292003
1754,829960,1,1,0,829960
1755,83,6,1,0,83
1756,8300,2,1,0,8300
1757,83000,1,1,0,83000
1758,834358,1,1,0,834358
1759,84,2,1,0,84
1760,840,1,1,0,840
1761,8400,2,1,0,8400
1762,84078,1,1,0,84078
1763,842,1,1,0,842
1764,842000,1,1,0,842000
1765,8437715978,1,1,0,8437715978
1766,844,1,1,0,844
1767,845,2,1,0,845
1768,8479561040,1,1,0,8479561040
1769,8479566780,1,1,0,8479566780
1770,84th,1,1,0,84th
1771,84to91,1,1,0,84to91
1772,85,14,1,0,85
1773,850,6,1,0,850
1774,8500,2,1,0,8500
1775,85000,1,1,0,85000
1776,850000,1,1,0,850000
1777,85004,1,1,0,85004
1778,85016,1,1,0,85016
1779,85024,1,1,0,85024
1780,8504,1,1,0,8504
1781,85234,1,1,0,85234
1782,85254,1,1,0,85254
1783,85308,1,1,0,85308
1784,85635,1,1,0,85635
1785,85th,1,1,0,85th
1786,86,6,1,0,86
1787,8671,1,1,0,8671
1788,8681663,1,1,0,8681663
1789,86borders,1,1,0,86border
1790,86th,1,1,0,86th
1791,87,5,1,0,87
1792,87000,1,1,0,87000
1793,87110,1,1,0,87110
1794,875,1,1,0,875
1795,8778231543,1,1,0,8778231543
1796,8795377,1,1,0,8795377
1797,87th,1,1,0,87th
1798,88,7,1,0,88
1799,880,1,1,0,880
1800,8800,1,1,0,8800
1801,88001,1,1,0,88001
1802,888,2,1,0,888
1803,8883338515,1,1,0,8883338515
1804,88898cobra,1,1,0,88898cobra
1805,88year,1,1,0,88year
1806,89,2,1,0,89
1807,89108,1,1,0,89108
1808,89121,1,1,0,89121
1809,8979,1,1,0,8979
1810,8a,1,1,0,8a
1811,8base,3,1,0,8base
1812,8bit,2,1,0,8bit
1813,8chnet,1,1,0,8chnet
1814,8i9i10g,1,1,0,8i9i10g
1815,8k,1,1,0,8k
1816,8m,2,1,0,8m
1817,8minutenergy,3,1,0,8minutenergi
1818,8ms,3,1,0,8m
1819,8th,5,1,0,8th
1820,8thgrade,1,1,0,8thgrade
1821,8x,2,1,0,8x
1822,8yy,1,1,0,8yy
1823,9,39,1,0,9
1824,90,52,1,0,90
1825,900,14,1,0,900
1826,9000,7,1,0,9000
1827,90000,2,1,0,90000
1828,900000,2,1,0,900000
1829,90000squarefoot,1,1,0,90000squarefoot
1830,9001,5,1,0,9001
1831,90012008,8,1,0,90012008
1832,90012015,1,1,0,90012015
1833,90250,1,1,0,90250
1834,902928mhz,1,1,0,902928mhz
1835,90300,1,1,0,90300
1836,9052,1,1,0,9052
1837,907,1,1,0,907
1838,907000,1,1,0,907000
1839,90815,1,1,0,90815
1840,909th,1,1,0,909th
1841,90degree,1,1,0,90degre
1842,90min,1,1,0,90min
1843,90s,6,1,0,90
1844,90second,1,1,0,90second
1845,91,3,1,0,91
1846,91000,1,1,0,91000
1847,91011,1,1,0,91011
1848,91016,1,1,0,91016
1849,911,11,1,0,911
1850,912,1,1,0,912
1851,91204,1,1,0,91204
1852,913,1,1,0,913
1853,914,1,1,0,914
1854,915,2,1,0,915
1855,916,4,1,0,916
1856,918,2,1,0,918
1857,9192493,1,1,0,9192493
1858,92,5,1,0,92
1859,920000,1,1,0,920000
1860,9223,1,1,0,9223
1861,925,1,1,0,925
1862,9254843368,1,1,0,9254843368
1863,92570,1,1,0,92570
1864,9260,1,1,0,9260
1865,92706,1,1,0,92706
1866,92806,1,1,0,92806
1867,93,4,1,0,93
1868,933,1,1,0,933
1869,93702,1,1,0,93702
1870,94,3,1,0,94
1871,94115,1,1,0,94115
1872,94566,1,1,0,94566
1873,947,1,1,0,947
1874,95,19,1,0,95
1875,950,3,1,0,950
1876,9500,1,1,0,9500
1877,95105,1,1,0,95105
1878,95207,1,1,0,95207
1879,953,1,1,0,953
1880,954,1,1,0,954
1881,95404,1,1,0,95404
1882,95667,1,1,0,95667
1883,95678,1,1,0,95678
1884,9599,1,1,0,9599
1885,95adtek,1,1,0,95adtek
